"date","survey_week","survey_year","was_surveyed","section","riffle","adult_sh","juve_sh","sh_redds","sh_carcass","live_chn","chn_redd","live_pl","pl_redd","sasu_redd","unk_redd"
2021-02-09,6,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-02-09,6,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,0,0
2021-02-16,7,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,0,0
2021-02-16,7,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-02-16,7,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,0,0
2021-02-16,7,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-02-16,7,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,0,0
2021-02-23,8,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,0,0
2021-02-23,8,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-02-23,8,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,0,0
2021-02-23,8,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-02-23,8,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,0,0
2021-03-02,9,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,0,0
2021-03-02,9,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-03-02,9,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,0,0
2021-03-02,9,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-03-02,9,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,0,0
2021-03-09,10,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,43,0
2021-03-09,10,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-03-09,10,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,0,0
2021-03-09,10,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-03-09,10,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,0,0
2021-03-16,11,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,77,0
2021-03-16,11,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-03-16,11,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,0,0
2021-03-16,11,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,3,0
2021-03-16,11,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,12,0
2021-03-24,12,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,75,0
2021-03-24,12,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-03-24,12,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,9,0
2021-03-24,12,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-03-24,12,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,7,0
2021-03-29,13,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,54,0
2021-03-29,13,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-03-29,13,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,3,0
2021-03-29,13,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-03-29,13,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,9,0
2021-04-05,14,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,27,0
2021-04-05,14,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-04-05,14,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,3,0
2021-04-05,14,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-04-05,14,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,8,0
2021-04-12,15,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,0,0
2021-04-12,15,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-04-12,15,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,0,0
2021-04-12,15,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-04-12,15,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,0,0
2021-04-19,16,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,0,0
2021-04-19,16,2021,TRUE,3,"M2",0,1,0,0,0,0,0,0,0,0
2021-04-19,16,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,0,0
2021-04-19,16,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-04-19,16,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,0,0
2021-04-26,17,2021,TRUE,3,"M1",0,0,0,0,0,0,0,0,0,0
2021-04-26,17,2021,TRUE,3,"M2",0,0,0,0,0,0,0,0,0,0
2021-04-26,17,2021,TRUE,3,"M3",0,0,0,0,0,0,0,0,0,0
2021-04-26,17,2021,TRUE,3,"M4",0,0,0,0,0,0,0,0,0,0
2021-04-26,17,2021,TRUE,3,"M5",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"N1",1,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,61,0
2021-03-10,10,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,5,0
2021-03-10,10,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,12,0
2021-03-10,10,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,33,0
2021-03-10,10,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,6,0
2021-03-17,11,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,3,0
2021-03-17,11,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,77,0
2021-03-17,11,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,18,0
2021-03-17,11,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,28,0
2021-03-17,11,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,54,0
2021-03-17,11,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,22,0
2021-03-25,12,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,1,0
2021-03-25,12,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,89,0
2021-03-25,12,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,26,0
2021-03-25,12,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,31,0
2021-03-25,12,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,71,0
2021-03-25,12,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,12,0
2021-03-30,13,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,2,0
2021-03-30,13,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,47,0
2021-03-30,13,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,0,0
2021-04-06,14,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,3,0
2021-04-06,14,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,19,0
2021-04-06,14,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,4,0
2021-04-06,14,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,11,0
2021-04-06,14,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,24,0
2021-04-06,14,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,5,0
2021-04-13,15,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,4,0
2021-04-21,16,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,2,0
2021-04-27,17,2021,TRUE,3,"N1",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"N2",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"N3",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"N4",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"N5",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"N6",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,2,0
2021-03-10,10,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,12,0
2021-03-17,11,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-03-17,11,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-03-17,11,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-03-17,11,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-03-17,11,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-03-17,11,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,27,0
2021-03-17,11,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,43,0
2021-03-25,12,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,5,0
2021-03-25,12,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-03-25,12,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-03-25,12,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-03-25,12,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-03-25,12,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,6,0
2021-03-25,12,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,28,0
2021-03-30,13,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,10,0
2021-04-06,14,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-04-06,14,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-04-06,14,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-04-06,14,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-04-06,14,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-04-06,14,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-04-06,14,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,14,0
2021-04-13,15,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,1,0
2021-04-27,17,2021,TRUE,3,"O1",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"O2",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"O3",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"O4",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"O5",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"O6",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"O7",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,92,0
2021-03-10,10,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,18,0
2021-03-10,10,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,13,0
2021-03-10,10,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,2,0
2021-03-17,11,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,141,0
2021-03-17,11,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,56,0
2021-03-17,11,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,24,0
2021-03-17,11,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,7,0
2021-03-25,12,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,104,0
2021-03-25,12,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,5,0
2021-03-25,12,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,5,0
2021-03-25,12,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,27,0
2021-03-30,13,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,19,0
2021-03-30,13,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,3,0
2021-03-30,13,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-03-30,13,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,8,0
2021-04-06,14,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,32,0
2021-04-06,14,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,12,0
2021-04-06,14,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,2,0
2021-04-06,14,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,14,0
2021-04-13,15,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-04-13,15,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,5,0
2021-04-21,16,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,6,0
2021-04-21,16,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-04-21,16,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"P1",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"P2",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"P3",0,0,0,0,0,0,0,0,0,0
2021-04-27,17,2021,TRUE,3,"P4",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"Q1",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"Q2",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"Q3",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"Q4",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"Q5",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"Q6",0,0,0,0,0,0,0,0,0,0
2021-02-04,5,2021,TRUE,3,"Q7",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"Q1",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"Q2",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"Q3",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"Q4",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"Q5",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"Q6",0,0,0,0,0,0,0,0,0,0
2021-02-10,6,2021,TRUE,3,"Q7",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"Q1",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"Q2",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"Q3",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"Q4",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"Q5",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"Q6",0,0,0,0,0,0,0,0,0,0
2021-02-17,7,2021,TRUE,3,"Q7",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"Q1",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"Q2",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"Q3",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"Q4",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"Q5",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"Q6",0,0,0,0,0,0,0,0,0,0
2021-02-24,8,2021,TRUE,3,"Q7",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"Q1",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"Q2",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"Q3",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"Q4",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"Q5",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"Q6",0,0,0,0,0,0,0,0,0,0
2021-03-03,9,2021,TRUE,3,"Q7",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"Q1",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"Q2",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"Q3",0,0,0,0,0,0,0,0,9,0
2021-03-10,10,2021,TRUE,3,"Q4",0,0,0,0,0,0,0,0,1,0
2021-03-10,10,2021,TRUE,3,"Q5",0,0,0,0,0,0,0,0,22,0
2021-03-10,10,2021,TRUE,3,"Q6",0,0,0,0,0,0,0,0,0,0
2021-03-10,10,2021,TRUE,3,"Q7",0,0,0,0,0,0,0,0,4,0
2021-03-17,11,2021,TRUE,3,"Q1",0,0,0,0,0,0,0,0,0,0
2021-03-17,11,2021,TRUE,3,"Q2",0,0,0,0,0,0,0,0,0,0
